X,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,
,11/22/23 16:43,11/21/23,ISPO,Inspirato Inc,Handler Brent L,"Dir, 10%",P - Purchase,$4.67 ,768,"89,040",1%,"$3,587 ",,,,,
M,11/22/23 16:34,11/20/23,HHH,Howard Hughes Holdings Inc.,"Pershing Square Capital Management, L.P.","Dir, 10%",P - Purchase,$73.29 ,"173,722","18,525,896",1%,"$12,732,845 ",,,,,
,11/22/23 16:30,11/20/23,VTR,"Ventas, Inc.",Roy Sumit,Dir,A - Grant,$44.96 ,33,"9,542",0%,"$1,500 ",,,,,
,11/22/23 16:30,11/20/23,VTR,"Ventas, Inc.",Shelton James D,Dir,A - Grant,$44.96 ,17,"71,255",0%,$750 ,,,,,
,11/22/23 16:30,11/20/23,VTR,"Ventas, Inc.",Martino Roxanne M,Dir,A - Grant,$44.96 ,33,"47,929",0%,"$1,500 ",,,,,
D,11/22/23 16:06,11/21/23,EQR,Equity Residential,Neithercut David J,Chairman of the Board,S - Sale+OE,$56.00 ,"-25,000","62,730",-28%,"($1,400,000)",,,,,
,11/22/23 11:49,11/21/23,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,641.48 ",3,"198,408",0%,"$4,924 ",,,,,
,11/22/23 8:51,11/20/23,TURN,180 Degree Capital Corp. /ny/,Bigelow Robert E III,"VP, Head of Fund Development",P - Purchase,$3.89 ,"2,300","114,960",2%,"$8,958 ",,,,,
,11/22/23 6:25,11/17/23,IHT,Innsuites Hospitality Trust,Wirth James F,"Pres, CEO, 10%",P - Purchase,"$1,675.95 ","1,323","5,943,984",0%,"$2,217,282 ",,,,,
,11/21/23 20:57,11/17/23,NA,"Starwood Real Estate Income Trust, Inc.",Deason Mark,"Head of Asset, Portfolio Mgmt",A - Grant,$0.00 ,"18,827","291,191",7%,$0 ,,,,,
,11/21/23 19:10,11/17/23,NA,"Starwood Real Estate Income Trust, Inc.",Sternlicht Barry S,Dir,A - Grant,$0.00 ,"319,041","6,411,967",5%,$0 ,,,,,
,11/21/23 18:35,11/20/23,PSA,Public Storage,Poladian Avedick Baruyr,Dir,S - Sale,$259.35 ,"-5,000","31,163",-14%,"($1,296,727)",,,,,
M,11/21/23 16:47,11/20/23,RHP,"Ryman Hospitality Properties, Inc.",Reed Colin V,Exec. COB,S - Sale,$96.69 ,"-19,089","1,627,152",-1%,"($1,845,807)",,,,,
,11/21/23 16:40,11/20/23,YTFD,"Yale Transaction Finders, Inc.",Ledecky Jonathan J,"CEO, CFO, 10%",P - Purchase,$0.07 ,"256,000","3,660,800",8%,"$17,664 ",,,,,
,11/21/23 16:39,11/20/23,REG,Regency Centers Corp,Stein Martin E Jr,Exec COB,G - Gift,$0.00 ,"-6,500","850,745",-1%,$0 ,,,,,
,11/21/23 16:30,11/17/23,BHM,"Bluerock Homes Trust, Inc.",Vohs Christopher J.,"CFO, Treasurer",P - Purchase,$22.50 ,"12,000","24,000",100%,"$270,000 ",,,,,
,11/21/23 16:25,11/17/23,APLE,"Apple Hospitality Reit, Inc.",Gallagher Karen Catherine,"SVP, COO",G - Gift,$0.00 ,"-1,500","238,958",-1%,$0 ,,,,,
,11/21/23 12:31,11/17/23,ORA,"Ormat Technologies, Inc.",Sharir Dafna,Dir,S - Sale,$64.69 ,-312,"2,800",-10%,"($20,183)",,,,,
,11/21/23 11:26,11/20/23,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,639.40 ",3,"198,405",0%,"$4,918 ",,,,,
,11/20/23 20:47,11/17/23,EQIX,Equinix Inc,Campbell Michael Earl,Chief Sales Officer,G - Gift,$0.00 ,-225,"12,081",-2%,$0 ,,,,,
,11/20/23 20:47,11/20/23,EQIX,Equinix Inc,Campbell Michael Earl,Chief Sales Officer,S - Sale,$780.66 ,-600,"12,081",-5%,"($468,396)",,,,,
D,11/20/23 19:53,11/17/23,SCU,"Sculptor Capital Management, Inc.",Rithm Capital Corp.,10%,P - Purchase,$12.70 ,"29,664,827","1,000",-100%,"$376,743,303 ",,,,,
,11/20/23 19:02,11/17/23,NYC,American Strategic Investment Co.,Schorsch Nicholas S,10%,P - Purchase,$7.96 ,"1,536","1,086,105",0%,"$12,227 ",,,,,
DM,11/20/23 17:10,11/16/23,IRM,Iron Mountain Inc,Meaney William L,"Pres, CEO",S - Sale+OE,$62.44 ,"-21,014","295,650",-7%,"($1,312,114)",,,,,
,11/20/23 16:37,11/16/23,ABR,Arbor Realty Trust Inc,Elenio Paul,CFO,P - Purchase,$12.37 ,"7,500","277,299",3%,"$92,775 ",,,,,
,11/20/23 16:30,11/17/23,EQIX,Equinix Inc,Paisley Christopher B,Dir,S - Sale,$786.56 ,-75,"18,686",0%,"($58,992)",,,,,
,11/20/23 16:28,11/17/23,EQIX,Equinix Inc,Morandi Brandi Galvin,"Chief Legal, HR Officer",G - Gift,$0.00 ,-129,"11,237",-1%,$0 ,,,,,
D,11/20/23 16:12,11/20/23,HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",Armbrister Clarence D,Dir,P - Purchase,$23.99 ,420,420,New,"$10,076 ",,,,,
,11/20/23 16:00,11/20/23,TPL,Texas Pacific Land Corp,Best Rhys J,Dir,P - Purchase,"$1,682.48 ",75,181,71%,"$126,186 ",,,,,
,11/20/23 11:11,11/17/23,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,652.00 ",3,"198,402",0%,"$4,956 ",,,,,
D,11/20/23 7:44,11/17/23,UMH,"Umh Properties, Inc.",Conway Kiernan,Dir,S - Sale+OE,$14.17 ,"-1,200",141,-89%,"($17,004)",,,,,
,11/17/23 20:43,3/6/23,ISPO,Inspirato Inc,Handler Brent L,"Dir, 10%",S - Sale,$1.06 ,"-252,837","88,272",-74%,"($268,007)",,,,,
M,11/17/23 20:43,11/15/23,ISPO,Inspirato Inc,Handler Brent L,"Dir, 10%",P - Purchase,$3.87 ,864,"88,272",1%,"$3,340 ",,,,,
,11/17/23 20:40,3/6/23,ISPO,Inspirato Inc,Handler Bradley A,Exec COB,S - Sale,$1.06 ,"-81,054","45,649",-64%,"($85,917)",,,,,
M,11/17/23 20:40,11/15/23,ISPO,Inspirato Inc,Handler Bradley A,Exec COB,P - Purchase,$3.87 ,"1,726","45,649",4%,"$6,673 ",,,,,
,11/17/23 18:31,11/16/23,SELF,"Global Self Storage, Inc.",Winmill Mark Campbell,"Pres, CEO",P - Purchase,$4.83 ,"7,200","210,402",4%,"$34,788 ",,,,,
,11/17/23 17:59,11/17/23,SELF,"Global Self Storage, Inc.",Klimoski Donald II,GC,P - Purchase,$4.80 ,"1,000","51,000",2%,"$4,800 ",,,,,
,11/17/23 17:17,11/15/23,SACH,Sachem Capital Corp.,Bernhard Leslie,Dir,S - Sale,$3.59 ,"-1,900","11,000",-15%,"($6,821)",,,,,
,11/17/23 17:02,11/17/23,RGTI,"Rigetti Computing, Inc.",Rivas David,CTO,S - Sale,$1.08 ,"-7,494","889,713",-1%,"($8,081)",,,,,
D,11/17/23 17:01,11/16/23,AMH,American Homes 4 Rent,Kropp James H,Dir,S - Sale+OE,$36.47 ,"-6,852","42,512",-14%,"($249,892)",,,,,
,11/17/23 17:01,11/17/23,RGTI,"Rigetti Computing, Inc.",Danis Richard,"GC, Corp. Sec.",S - Sale,$1.08 ,"-37,765","1,098,467",-3%,"($40,714)",,,,,
D,11/17/23 17:00,11/15/23,SBAC,Sba Communications Corp,Stoops Jeffrey,"CEO, Pres",S - Sale+OE,$233.96 ,"-45,779","452,826",-9%,"($10,710,600)",,,,,
M,11/17/23 16:27,11/15/23,HHH,Howard Hughes Holdings Inc.,"Pershing Square Capital Management, L.P.","Dir, 10%",P - Purchase,$74.34 ,"201,600","18,352,174",1%,"$14,986,272 ",,,,,
,11/17/23 16:20,11/15/23,SITC,Site Centers Corp.,Sweeney Dawn M.,Dir,A - Grant,$0.00 ,"2,086","27,371",8%,$0 ,,,,,
,11/17/23 16:15,11/15/23,SITC,Site Centers Corp.,Sholem Barry A,Dir,A - Grant,$0.00 ,"2,086","188,226",1%,$0 ,,,,,
,11/17/23 16:10,11/15/23,DLB,"Dolby Laboratories, Inc.",Couling John D,"SVP, Entertainment",S - Sale,$88.58 ,-79,"96,370",0%,"($6,998)",,,,,
,11/17/23 16:10,11/15/23,SITC,Site Centers Corp.,Deflorio Jane E.,Dir,A - Grant,$0.00 ,"2,086","53,152",4%,$0 ,,,,,
,11/17/23 16:05,11/15/23,SITC,Site Centers Corp.,Otto Alexander,"Dir, 10%",A - Grant,$0.00 ,"2,086","19,610,748",0%,$0 ,,,,,
,11/17/23 16:05,11/15/23,SITC,Site Centers Corp.,Ahern Terrance R,Dir,A - Grant,$0.00 ,"2,086","105,416",2%,$0 ,,,,,
,11/17/23 16:00,11/15/23,IDCC,"Interdigital, Inc.",Schmidt Joshua D.,"CLO, Corp Sec",D - Sale to issuer,$94.92 ,0,"19,128",0%,($23),,,,,
M,11/17/23 15:34,11/16/23,RHP,"Ryman Hospitality Properties, Inc.",Reed Colin V,Exec. COB,S - Sale,$95.93 ,"-30,000","1,330,827",-2%,"($2,877,979)",,,,,
,11/17/23 14:30,11/16/23,GPMT,Granite Point Mortgage Trust Inc.,Taylor John A,"Pres, CEO",P - Purchase,$5.06 ,"5,500","275,013",2%,"$27,830 ",,,,,
,11/17/23 11:05,11/16/23,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,612.58 ",3,"198,399",0%,"$4,838 ",,,,,
,11/17/23 8:20,11/15/23,TURN,180 Degree Capital Corp. /ny/,Shanley Richard P,Dir,P - Purchase,$3.92 ,"2,000","84,729",2%,"$7,845 ",,,,,
M,11/17/23 8:19,11/15/23,TURN,180 Degree Capital Corp. /ny/,Wolfe Daniel B,Pres,P - Purchase,$3.94 ,"2,500","231,500",1%,"$9,838 ",,,,,
M,11/16/23 20:11,11/14/23,NYC,American Strategic Investment Co.,Schorsch Nicholas S,10%,P - Purchase,$8.03 ,"4,611","1,359,920",0%,"$37,012 ",,,,,
,11/16/23 17:24,11/14/23,AMH,American Homes 4 Rent,Corrigan Jack E,Dir,S - Sale,$36.56 ,"-50,000","206,051",-20%,"($1,827,750)",,,,,
,11/16/23 16:49,11/15/23,GIPR,"Generation Income Properties, Inc.",Sobelman David,"COB, Pres, CEO",P - Purchase,$4.19 ,"2,000","153,798",1%,"$8,380 ",,,,,
D,11/16/23 16:17,11/14/23,AKR,Acadia Realty Trust,Gottfried John J.,"EVP, CFO",S - Sale+OE,$15.04 ,"-12,500","7,600",-62%,"($188,000)",,,,,
,11/16/23 16:16,11/14/23,EQR,Equity Residential,Neal John E,Dir,A - Grant,$47.97 ,"2,084","42,932",5%,"$99,969 ",,,,,
D,11/16/23 16:16,11/14/23,AKR,Acadia Realty Trust,Blacksberg Jason,"SVP, GC",S - Sale+OE,$15.07 ,"-7,000",0,-100%,"($105,490)",,,,,
,11/16/23 16:14,11/14/23,EQR,Equity Residential,Kaufman Ian,Chief Accounting Officer,A - Grant,$47.97 ,39,"20,590",0%,"$1,871 ",,,,,
D,11/16/23 16:10,11/14/23,EQR,Equity Residential,Neithercut David J,Chairman of the Board,S - Sale+OE,$56.51 ,"-25,000","62,730",-28%,"($1,412,666)",,,,,
M,11/16/23 13:33,11/14/23,GPMT,Granite Point Mortgage Trust Inc.,Taylor John A,"Pres, CEO",P - Purchase,$5.00 ,"8,957","269,513",3%,"$44,821 ",,,,,
,11/16/23 11:46,11/15/23,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,682.79 ",3,"198,396",0%,"$5,048 ",,,,,
D,11/16/23 11:45,11/15/23,UMH,"Umh Properties, Inc.",Quigley Kenneth K Jr,Dir,P - Purchase,$13.88 ,72,"26,293",0%,"$1,000 ",,,,,
D,11/16/23 11:40,11/15/23,UMH,"Umh Properties, Inc.",Carus Jeffrey A,Dir,P - Purchase,$13.88 ,108,"20,639",1%,"$1,500 ",,,,,
,11/16/23 6:25,11/14/23,IHT,Innsuites Hospitality Trust,Chase Jr,TRUSTEE,P - Purchase,$600.00 ,500,"72,946",1%,"$300,000 ",,,,,
,11/15/23 19:42,11/14/23,LTC,Ltc Properties Inc,Shelley-Kessler Pamela,"Co-Pres, CFO, Secretary",S - Sale,$32.54 ,"-15,500","146,706",-10%,"($504,370)",,,,,
D,11/15/23 17:38,11/14/23,SBAC,Sba Communications Corp,Beebe Kevin L,Dir,G - Gift,$0.00 ,"-1,500","13,313",-10%,$0 ,,,,,
D,11/15/23 17:38,11/14/23,SBAC,Sba Communications Corp,Beebe Kevin L,Dir,S - Sale+OE,$233.83 ,"-1,500","13,313",-10%,"($350,744)",,,,,
M,11/15/23 16:23,11/14/23,RHP,"Ryman Hospitality Properties, Inc.",Reed Colin V,Exec. COB,S - Sale,$97.33 ,"-30,000","1,360,827",-2%,"($2,919,843)",,,,,
,11/15/23 16:18,11/15/23,SKT,"Tanger Factory Outlet Centers, Inc",Citrin Jeffrey B,Dir,A - Grant,$25.48 ,589,"138,469",0%,"$15,000 ",,,,,
D,11/15/23 15:20,11/14/23,UMH,"Umh Properties, Inc.",Landy Samuel A,"Pres, CEO",G - Gift,$14.53 ,"-5,000","1,071,352",0%,"($72,650)",,,,,
,11/15/23 10:43,11/14/23,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,703.95 ",3,"198,393",0%,"$5,112 ",,,,,
,11/14/23 18:34,11/10/23,EXR,Extra Space Storage Inc.,Saffire Joseph,Dir,G - Gift,$0.00 ,"-3,730","92,344",-4%,$0 ,,,,,
,11/14/23 16:34,11/10/23,RLJ,Rlj Lodging Trust,Davis Nathaniel A,Dir,S - Sale,$9.87 ,"-39,594","43,423",-48%,"($390,793)",,,,,
M,11/14/23 16:25,11/10/23,HHH,Howard Hughes Holdings Inc.,"Pershing Square Capital Management, L.P.","Dir, 10%",P - Purchase,$71.83 ,"159,671","18,150,574",1%,"$11,469,255 ",,,,,
,11/14/23 16:18,11/10/23,CNDA,Concord Acquisition Corp II,Kepos Capital LP,10%,S - Sale,$10.32 ,"-175,000","1,425,000",-11%,"($1,806,250)",,,,,
D,11/14/23 16:11,11/10/23,EQR,Equity Residential,Neithercut David J,Chairman of the Board,S - Sale+OE,$54.25 ,"-25,000","62,730",-28%,"($1,356,250)",,,,,
,11/14/23 16:06,11/13/23,NSA,National Storage Affiliates Trust,Fischer Tamara D,Exec Chair,P - Purchase,$29.68 ,608,"18,000",3%,"$18,045 ",,,,,
M,11/14/23 14:33,11/10/23,GPMT,Granite Point Mortgage Trust Inc.,Urbaszek Marcin,CFO,P - Purchase,$4.62 ,"15,000","82,152",22%,"$69,300 ",,,,,
M,11/14/23 13:02,11/10/23,FSP,Franklin Street Properties Corp /ma/,Hansen Brian N,Dir,P - Purchase,$2.09 ,"75,000","1,248,720",6%,"$157,120 ",,,,,
,11/14/23 10:57,11/13/23,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,661.37 ",3,"198,390",0%,"$4,984 ",,,,,
D,11/14/23 9:09,11/13/23,PEB,Pebblebrook Hotel Trust,Bortz Jon E,"COB, CEO",P - Purchase,$16.36 ,"16,000","1,394,102",1%,"$261,700 ",,,,,
,11/13/23 19:57,11/10/23,CHMI,Cherry Hill Mortgage Investment Corp,Lown Jeffrey B,Pres,P - Purchase,$3.47 ,"8,621","30,128",40%,"$29,949 ",,,,,
DM,11/13/23 19:18,5/2/23,FOMC,"Fomo Worldwide, Inc.",Grover Vikram P,"CEO, Dir, 10%",P - Purchase,$0.00 ,"335,000,000","639,166,667",110%,"$76,500 ",,,,,
DM,11/13/23 19:18,8/2/23,FOMC,"Fomo Worldwide, Inc.",Grover Vikram P,"CEO, Dir, 10%",P - Purchase,$0.00 ,"12,083,333","397,083,333",3%,"$2,500 ",,,,,
,11/13/23 17:37,11/10/23,TPL,Texas Pacific Land Corp,Woung-Chapman Marguerite,Dir,A - Grant,$0.00 ,11,11,New,$0 ,,,,,
,11/13/23 17:35,11/10/23,TPL,Texas Pacific Land Corp,Roosa Robert M.,Dir,A - Grant,$0.00 ,11,11,New,$0 ,,,,,
,11/13/23 16:43,11/13/23,EXR,Extra Space Storage Inc.,Margolis Joseph D,CEO,P - Purchase,$118.21 ,"4,200","198,311",2%,"$496,482 ",,,,,
,11/13/23 16:15,11/10/23,APLE,"Apple Hospitality Reit, Inc.",Perkins Elizabeth,"SVP, CFO",P - Purchase,$15.78 ,"1,750","226,044",1%,"$27,614 ",,,,,
,11/13/23 16:07,11/8/23,AGNC,Agnc Investment Corp.,Kuehl Christopher,"EVP, Chief Investment Officer",S - Sale,$8.50 ,"-65,000","661,843",-9%,"($552,500)",,,,,
,11/13/23 16:06,11/8/23,AGNC,Agnc Investment Corp.,Bell Bernice,"EVP, Chief Financial Off",S - Sale,$8.44 ,"-6,000","260,139",-2%,"($50,640)",,,,,
D,11/13/23 16:04,11/9/23,AMT,American Tower Corp /ma/,Reed Joann A,Dir,S - Sale+OE,$183.57 ,"-4,856","60,795",-7%,"($891,416)",,,,,
,11/13/23 12:57,11/10/23,PSA,Public Storage,Vitan Nathaniel A.,GC,S - Sale,$245.37 ,-400,"13,286",-3%,"($98,146)",,,,,
M,11/13/23 11:04,11/9/23,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,649.78 ",6,"198,387",0%,"$9,899 ",,,,,
D,11/13/23 10:46,11/10/23,SQFT,"Presidio Property Trust, Inc.",Heilbron Jack Kendrick,"CEO, Pres",P - Purchase,$12.95 ,200,"379,956",0%,"$2,589 ",,,,,
D,11/13/23 9:54,11/10/23,PEB,Pebblebrook Hotel Trust,Bortz Jon E,"COB, CEO",P - Purchase,$16.53 ,"13,000","1,378,102",1%,"$214,875 ",,,,,
,11/13/23 8:23,11/7/23,BMNM,"Bimini Capital Management, Inc.",Dwyer Robert J,"Dir, 10%",P - Purchase,$0.86 ,"2,000","1,290,980",0%,"$1,710 ",,,,,
DM,11/13/23 6:38,8/2/23,FOMC,"Fomo Worldwide, Inc.",Grover Vikram P,"CEO, Dir, 10%",P - Purchase,$0.00 ,"12,083,333","397,083,333",3%,"$2,500 ",,,,,
DM,11/13/23 6:36,5/2/23,FOMC,"Fomo Worldwide, Inc.",Grover Vikram P,"CEO, Dir, 10%",P - Purchase,$0.00 ,"335,000,000","639,166,667",110%,"$76,500 ",,,,,
D,11/9/23 18:29,11/7/23,WHLR,"Wheeler Real Estate Investment Trust, Inc.","Steamboat Capital Partners, LLC",10%,S - Sale+OE,$0.32 ,"-274,302","5,998",-98%,"($86,433)",,,,,
DM,11/9/23 17:49,8/2/23,FOMC,"Fomo Worldwide, Inc.",Grover Vikram P,"CEO, Dir, 10%",P - Purchase,$0.00 ,"12,083,333","397,083,333",3%,"$2,500 ",,,,,
DM,11/9/23 17:49,5/2/23,FOMC,"Fomo Worldwide, Inc.",Grover Vikram P,"CEO, Dir, 10%",P - Purchase,$0.00 ,"335,000,000","639,166,667",110%,"$76,500 ",,,,,
,11/9/23 17:39,11/7/23,IHT,Innsuites Hospitality Trust,Chase Jr,TRUSTEE,P - Purchase,$600.00 ,500,"72,446",1%,"$300,000 ",,,,,
M,11/9/23 16:26,11/7/23,HHH,Howard Hughes Holdings Inc.,"Pershing Square Capital Management, L.P.","Dir, 10%",P - Purchase,$72.24 ,"190,248","17,990,903",1%,"$13,742,952 ",,,,,
,11/9/23 16:15,11/8/23,ABR,Arbor Realty Trust Inc,Green William C,Dir,P - Purchase,$13.00 ,"4,919","152,600",3%,"$63,947 ",,,,,
,11/9/23 16:15,11/7/23,NNN,"Nnn Reit, Inc.",Miller Michelle Lynn,"EVP, Chief Accounting Officer",S - Sale,$38.27 ,"-1,250","56,868",-2%,"($47,838)",,,,,
,11/9/23 12:23,11/8/23,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,650.55 ",3,"198,381",0%,"$4,952 ",,,,,
,11/8/23 19:27,11/8/23,LTC,Ltc Properties Inc,Gruber David L,Dir,P - Purchase,$31.33 ,"3,500","9,053",63%,"$109,655 ",,,,,
,11/8/23 17:41,11/8/23,WPC,W. P. Carey Inc.,Sanzone Toniann,CFO,A - Grant,$0.00 ,100,"82,418",0%,$0 ,,,,,
,11/8/23 16:39,11/7/23,FCPT,"Four Corners Property Trust, Inc.",Hansen Douglas B,Dir,P - Purchase,$21.74 ,"4,950","64,011",8%,"$107,613 ",,,,,
,11/8/23 16:28,11/6/23,NLY,Annaly Capital Management Inc,Finkelstein David L,"CEO, CIO",S - Sale,$17.04 ,"-50,000","545,259",-8%,"($852,000)",,,,,
,11/8/23 16:15,11/6/23,ABR,Arbor Realty Trust Inc,Kaufman Ivan,"COB, CEO, Pres",P - Purchase,$12.47 ,"10,000","3,569,282",0%,"$124,700 ",,,,,
,11/8/23 16:01,11/7/23,TPL,Texas Pacific Land Corp,Cook Donald G,Dir,P - Purchase,"$1,733.11 ",5,154,3%,"$8,666 ",,,,,
,11/8/23 11:20,11/7/23,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,696.81 ",3,"198,378",0%,"$5,090 ",,,,,
,11/8/23 10:07,11/6/23,RCFA,Rcf Acquisition Corp.,Rcf VII Sponsor LLC,10%,S - Sale,$0.00 ,"-1,673,750","3,683,749",-31%,$0 ,,,,,
DM,11/7/23 19:38,8/2/23,FOMC,"Fomo Worldwide, Inc.",Grover Vikram P,"CEO, Dir, 10%",P - Purchase,$0.00 ,"12,083,333","397,083,333",3%,"$2,500 ",,,,,
DM,11/7/23 19:36,5/2/23,FOMC,"Fomo Worldwide, Inc.",Grover Vikram P,"CEO, Dir, 10%",P - Purchase,$0.00 ,"335,000,000","639,166,667",110%,"$76,500 ",,,,,
,11/7/23 17:19,10/20/23,FRLA,Fortune Rise Acquisition Corp,Spick Ryan,Dir,A - Grant,$0.00 ,"10,000","10,000",New,$0 ,,,,,
,11/7/23 16:52,10/20/23,FRLA,Fortune Rise Acquisition Corp,Goodman Philip,Dir,A - Grant,$0.00 ,"20,000","20,000",New,$0 ,,,,,
,11/7/23 16:46,10/20/23,FRLA,Fortune Rise Acquisition Corp,Pollack Ronald Jay,Dir,A - Grant,$0.00 ,"30,000","30,000",New,$0 ,,,,,
D,11/7/23 16:35,11/7/23,PEB,Pebblebrook Hotel Trust,Bortz Jon E,"COB, CEO",S - Sale+OE,$12.32 ,"-8,000","1,365,102",-1%,"($98,592)",,,,,
D,11/7/23 16:14,11/3/23,WY,Weyerhaeuser Co,Wold David M,"SVP, CFO",S - Sale+OE,$30.63 ,-923,"60,436",-2%,"($28,271)",,,,,
,11/7/23 16:05,11/6/23,IDCC,"Interdigital, Inc.",Pankaj Rajesh,CTO,S - Sale,$85.33 ,-650,"57,787",-1%,"($55,465)",,,,,
,11/7/23 14:34,11/3/23,TRON,Corner Growth Acquisition Corp. 2,Taconic Capital Advisors LP,Former 10% Owner,S - Sale,$11.20 ,"-300,000","605,162",-33%,"($3,360,000)",,,,,
D,11/7/23 13:42,11/6/23,SQFT,"Presidio Property Trust, Inc.",Heilbron Jack Kendrick,"CEO, Pres",P - Purchase,$13.66 ,100,"379,756",0%,"$1,366 ",,,,,
,11/7/23 11:49,11/6/23,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,759.48 ",3,"198,375",0%,"$5,278 ",,,,,
,11/6/23 21:53,11/2/23,SLG,Sl Green Realty Corp,Mathias Andrew W,Pres,S - Sale,$32.08 ,"-176,960","6,049",-97%,"($5,676,877)",,,,,
D,11/6/23 20:31,11/2/23,BHAC,Focus Impact Bh3 Acquisition Co,"Crixus Bh3 Sponsor, LLC","Dir, 10%",S - Sale+OE,$0.00 ,"-2,200,940","799,060",-73%,$0 ,,,,,
,11/6/23 18:54,11/3/23,EQIX,Equinix Inc,Morandi Brandi Galvin,"Chief Legal, HR Officer",S - Sale,$774.60 ,-129,"11,366",-1%,"($99,923)",,,,,
,11/6/23 18:53,11/3/23,EQIX,Equinix Inc,Taylor Keith D,CFO,S - Sale,$776.26 ,"-1,000","19,177",-5%,"($776,257)",,,,,
,11/6/23 18:44,11/3/23,KRC,Kilroy Realty Corp,Roth Heidi Rena,See Remarks,S - Sale,$31.78 ,"-4,200","58,127",-7%,"($133,471)",,,,,
D,11/6/23 18:15,11/2/23,BHM,"Bluerock Homes Trust, Inc.",Kamfar Ramin,"COB, CEO",D - Sale to issuer,$0.00 ,"-31,260",726,-98%,$0 ,,,,,
M,11/6/23 17:28,11/2/23,HHH,Howard Hughes Holdings Inc.,"Pershing Square Capital Management, L.P.","Dir, 10%",P - Purchase,$71.92 ,"119,370","17,800,655",1%,"$8,585,323 ",,,,,
,11/6/23 17:00,11/3/23,IRM,Iron Mountain Inc,Marson Deborah,"EVP, GC, Sec.",S - Sale,$60.31 ,"-2,000","54,026",-4%,"($120,620)",,,,,
M,11/6/23 16:56,11/2/23,APLT,Applied Therapeutics Inc.,"Alexandria Real Estate Equities, Inc.",10%,S - Sale,$2.31 ,"-247,258","6,359,054",-4%,"($572,204)",,,,,
,11/6/23 16:08,11/6/23,FCPT,"Four Corners Property Trust, Inc.",Lenehan William H,"Pres, CEO",P - Purchase,$22.05 ,"9,000","568,443",2%,"$198,450 ",,,,,
,11/6/23 12:15,11/2/23,TGVC,Tg Venture Acquisition Corp.,Wolverine Asset Management LLC,Former 10% owner,S - Sale,$11.04 ,"-206,034",0,-100%,"($2,274,615)",,,,,
,11/6/23 11:01,11/3/23,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,809.01 ",3,"198,372",0%,"$5,427 ",,,,,
,11/3/23 19:18,11/2/23,APPS,"Digital Turbine, Inc.",Garrison J. Barrett,"EVP, CFO",A - Grant,$0.00 ,"31,056","448,144",7%,$0 ,,,,,
,11/3/23 19:18,11/2/23,APPS,"Digital Turbine, Inc.",Gillis Matthew,Pres,A - Grant,$0.00 ,"82,816","143,722",136%,$0 ,,,,,
DM,11/3/23 18:02,8/2/23,FOMC,"Fomo Worldwide, Inc.",Grover Vikram P,"CEO, Dir, 10%",P - Purchase,$0.00 ,"12,083,333","397,083,333",3%,"$2,500 ",,,,,
,11/3/23 17:59,11/1/23,NLOP,Net Lease Office Properties,Sanzone Toniann,CFO,A - Grant,$0.00 ,"4,170","4,170",New,$0 ,,,,,
DM,11/3/23 17:59,5/2/23,FOMC,"Fomo Worldwide, Inc.",Grover Vikram P,"CEO, Dir, 10%",P - Purchase,$0.00 ,"335,000,000","639,166,667",110%,"$76,500 ",,,,,
,11/3/23 17:57,11/2/23,NLOP,Net Lease Office Properties,Pinola Richard J,Dir,A - Grant,$0.00 ,"9,551","9,957",>999%,$0 ,,,,,
,11/3/23 17:51,11/1/23,NLOP,Net Lease Office Properties,Park John J,Dir,A - Grant,$0.00 ,"39,229","32,094",-550%,$0 ,,,,,
,11/3/23 17:50,11/2/23,NLOP,Net Lease Office Properties,Hoysradt Jean,Dir,A - Grant,$0.00 ,"9,551","10,878",720%,$0 ,,,,,
,11/3/23 17:48,11/1/23,NLOP,Net Lease Office Properties,Fox Jason E.,CEO,A - Grant,$0.00 ,"48,951","35,717",-370%,$0 ,,,,,
,11/3/23 17:47,11/1/23,NLOP,Net Lease Office Properties,Zander Brian H,CHIEF ACCOUNTING OFFICER,A - Grant,$0.00 ,152,152,New,$0 ,,,,,
